id,proto_id,cand_id,sec_id,symbol,robust_level,strategy_file,strategy_oos_file,session_id,timeframe_1,timeframe_1_unit,timeframe_2,timeframe_2_unit,max_days_back,oos_start_dt,oos_end_dt,use_second_data,lsb,trades_per_day,day_swing,poi_switch,poi_n1,natr,fract,filter_1_switch,filter_1_n1,filter_1_n2,filter_2_switch,filter_2_n1,filter_2_n2,t_segment,sl_switch,stop_loss,pt_switch,profit_target,fitness_function,input_vars,reopt_period_days,next_reopt_dt,next_reopt_start_dt,next_reopt_end_dt,oos_param_history,status,status_state,start_run,end_run,mi_id,mi_n1,mi_n2,comm_entry_dol,comm_exit_dol,slippage_entry_dol,slippage_exit_dol,dow_id,dow_n1,dow_n2,dow_opt,mi_opt,parent_id,strat_type
55  0.85  6  15  0  1000  0  1000  	2012/04/17 - 2013/01/04	262	4,986	3,025.00	-2,265.00	2.27%	59	59.32%	1.00	51.27	329.04	100.00	1.46	1.86	11.81%	55  0.85  6  15  0  1000  0  1000  
55  0.75  5  14  0  1000  0  1000  	2013/01/04 - 2013/09/17	256	4,986	6,465.00	-2,020.00	2.02%	70	68.57%	1.11	92.36	272.51	105.00	2.43	4.56	0.30%	55  0.75  5  14  0  1000  0  1000  
55  0.75  1  14  0  1000  0  1000  	2013/09/17 - 2014/06/06	262	4,986	1,355.00	-3,745.00	3.75%	76	50.00%	1.12	17.83	399.14	5.00	1.12	0.50	34.90%	55  0.75  1  14  0  1000  0  1000  
55  0.95  1  12  0  1000  0  1000  	2014/06/06 - 2015/02/24	263	4,986	-1,460.00	-3,590.00	3.59%	60	50.00%	0.86	-24.33	451.51	5.00	0.86	-0.56	33.89%	55  0.95  1  12  0  1000  0  1000  
35  0.95  3  12  0  1000  0  1000  	2015/02/24 - 2015/11/03	252	4,986	1,815.00	-3,570.00	3.57%	52	53.85%	1.05	34.90	447.64	70.00	1.23	0.74	28.82%	35  0.95  3  12  0  1000  0  1000  
35  0.95  4  12  0  1000  0  1000  	2015/11/03 - 2016/07/22	262	4,986	6,710.00	-1,500.00	1.50%	62	66.13%	0.98	108.23	404.54	172.50	1.92	6.23	1.96%	35  0.95  4  12  0  1000  0  1000  
35  0.95  4  12  0  1000  0  1000  	2016/07/22 - 2017/04/10	262	4,986	100.00	-4,185.00	4.18%	70	48.57%	1.07	1.43	409.74	-12.50	1.01	0.03	48.84%	35  0.95  4  12  0  1000  0  1000  
50  0.85  4  12  0  1000  0  1000  	2017/04/10 - 2017/12/27	261	4,986	3,105.00	-1,385.00	1.39%	69	49.28%	1.41	45.00	375.10	-20.00	1.37	3.14	16.13%	50  0.85  4  12  0  1000  0  1000  
",CA,done,10/17/18 19:39,10/17/18 20:07,,,,1.5,1.5,5,5,,,,0,0,,BOS
11,54,847,4,@RTY.D,1,s_11.txt,s_11_oos.txt,11,15,min,1440,min,200,11/15/10,12/27/17,t,3,1,0,2,0,25,0.75,2,3,15,29,0,0,1,0,1000,0,1000,TSI,NATR:int Fract:double filter1_n1:int filter1_n2:int sl_switch:int stop_loss:int pt_switch:int profit_target:int,260,9/13/18,11/12/15,9/13/18,"15  0.45  2  12  0  1000  0  1000  	2010/11/15 - 2011/08/02	260	4,986	4,215.00	-2,125.00	2.13%	64	57.81%	1.31	65.86	301.24	60.00	1.79	2.78	4.26%	15  0.45  2  12  0  1000  0  1000  
30  0.55  2  12  0  1000  0  1000  	2011/08/02 - 2012/04/17	259	4,986	8,890.00	-3,375.00	3.38%	72	56.94%	1.54	123.47	470.29	87.50	2.04	3.71	1.45%	30  0.55  2  12  0  1000  0  1000  
20  0.45  1  14  0  1000  0  1000  	2012/04/18 - 2013/01/04	261	4,986	-940.00	-2,450.00	2.45%	88	51.14%	0.87	-10.68	296.55	7.50	0.91	-0.54	36.81%	20  0.45  1  14  0  1000  0  1000  
20  0.45  1  14  0  1000  0  1000  	2013/01/04 - 2013/09/18	257	4,986	4,375.00	-2,740.00	2.74%	93	56.99%	1.17	47.04	297.37	40.00	1.55	2.27	6.53%	20  0.45  1  14  0  1000  0  1000  
15  0.85  1  14  0  1000  0  1000  	2013/09/18 - 2014/06/06	261	4,986	500.00	-3,065.00	3.06%	75	50.67%	1.02	6.67	365.35	10.00	1.05	0.23	43.74%	15  0.85  1  14  0  1000  0  1000  
15  0.85  1  16  0  1000  0  1000  	2014/06/06 - 2015/02/24	263	4,986	710.00	-2,570.00	2.57%	62	53.23%	0.94	11.45	440.02	32.50	1.07	0.38	41.92%	15  0.85  1  16  0  1000  0  1000  
30  0.95  4  18  0  1000  0  1000  	2015/02/24 - 2015/11/02	251	4,986	-1,180.00	-5,135.00	5.13%	60	53.33%	0.77	-19.67	419.74	15.00	0.89	-0.33	35.90%	30  0.95  4  18  0  1000  0  1000  
15  0.45  1  15  0  1000  0  1000  	2015/11/02 - 2016/07/22	263	4,986	8,700.00	-1,965.00	1.97%	83	65.06%	1.08	104.82	373.27	125.00	2.01	6.14	0.62%	15  0.45  1  15  0  1000  0  1000  
20  0.45  1  17  0  1000  0  1000  	2016/07/22 - 2017/04/10	262	4,986	3,915.00	-1,785.00	1.78%	82	56.10%	1.14	47.74	317.16	47.50	1.46	3.06	8.83%	20  0.45  1  17  0  1000  0  1000  
20  0.45  1  17  0  1000  0  1000  	2017/04/10 - 2017/12/27	261	4,986	4,485.00	-2,220.00	2.22%	80	56.25%	1.23	56.06	328.27	20.00	1.58	2.83	6.53%	20  0.45  1  17  0  1000  0  1000  
",CA,done,10/17/18 18:36,10/17/18 19:08,,,,1.5,1.5,5,5,,,,0,0,,BOS
14,54,850,4,@RTY.D,1,s_14.txt,s_14_oos.txt,11,15,min,1440,min,200,11/15/10,12/27/17,t,1,1,0,2,0,35,0.9,12,4,10,29,0,0,1,0,1000,0,1000,TSI,NATR:int Fract:double filter1_n1:int filter1_n2:int sl_switch:int stop_loss:int pt_switch:int profit_target:int,260,9/13/18,11/27/15,9/13/18,"25  0.60  1  8  0  1000  0  1000  	2010/11/15 - 2011/07/28	255	4,986	3,595.00	-1,455.00	1.46%	70	62.86%	0.92	51.36	284.46	80.00	1.56	3.54	6.77%	25  0.60  1  8  0  1000  0  1000  
25  0.60  1  12  0  1000  0  1000  	2011/07/28 - 2012/04/17	264	4,986	6,540.00	-2,695.00	2.69%	57	59.65%	1.33	114.74	458.61	90.00	1.96	3.36	3.20%	25  0.60  1  12  0  1000  0  1000  
25  0.60  1  12  0  1000  0  1000  	2012/04/17 - 2013/01/04	262	4,986	5,115.00	-1,795.00	1.79%	60	63.33%	1.16	85.25	304.39	120.00	2.01	3.97	1.70%	25  0.60  1  12  0  1000  0  1000  
25  0.60  1  12  0  1000  0  1000  	2013/01/04 - 2013/09/17	256	4,986	6,710.00	-1,985.00	1.99%	69	69.57%	1.18	97.25	255.01	105.00	2.69	4.82	0.12%	25  0.60  1  12  0  1000  0  1000  
45  0.90  1  11  0  1000  0  1000  	2013/09/17 - 2014/06/06	262	4,986	2,940.00	-3,540.00	3.54%	68	54.41%	1.11	43.24	397.38	37.50	1.32	1.16	18.64%	45  0.90  1  11  0  1000  0  1000  
25  0.60  1  10  0  1000  0  1000  	2014/06/06 - 2015/02/24	263	4,986	-35.00	-2,440.00	2.44%	62	56.45%	0.77	-0.56	444.92	32.50	1.00	-0.02	49.60%	25  0.60  1  10  0  1000  0  1000  
25  0.60  5  8  0  1000  0  1000  	2015/02/24 - 2015/11/05	254	4,986	3,490.00	-2,075.00	2.08%	43	53.49%	1.51	81.16	384.63	70.00	1.73	2.42	8.69%	25  0.60  5  8  0  1000  0  1000  
25  0.60  5  8  0  1000  0  1000  	2015/11/05 - 2016/07/22	260	4,986	6,505.00	-2,320.00	2.32%	58	72.41%	0.70	112.16	482.06	212.50	1.84	3.94	4.09%	25  0.60  5  8  0  1000  0  1000  
25  0.60  5  9  0  1000  0  1000  	2016/07/22 - 2017/04/10	262	4,986	2,165.00	-2,865.00	2.87%	64	56.25%	0.98	33.83	410.06	25.00	1.26	1.05	25.58%	25  0.60  5  9  0  1000  0  1000  
25  0.60  5  10  0  1000  0  1000  	2017/04/10 - 2017/12/27	261	4,986	1,385.00	-1,955.00	1.96%	60	46.67%	1.34	23.08	381.22	-32.50	1.17	0.99	32.04%	25  0.60  5  10  0  1000  0  1000  
",CA,done,10/17/18 20:07,10/17/18 20:35,,,,1.5,1.5,5,5,,,,0,0,,BOS
4,54,839,4,@RTY.D,3,s_4.txt,s_4_oos.txt,11,15,min,1440,min,200,11/5/10,12/27/17,t,1,1,0,2,0,15,0.75,14,14,19,29,0,0,1,0,1000,0,1000,TSI,NATR:int Fract:double filter1_n1:int filter1_n2:int sl_switch:int stop_loss:int pt_switch:int profit_target:int,261,9/14/18,11/28/15,9/14/18,"25  0.45  11  16  0  1000  0  1000  	2010/11/05 - 2011/07/21	258	4,986	5,335.00	-1,525.00	1.52%	56	69.64%	1.11	95.27	239.38	95.00	2.54	4.95	0.22%	25  0.45  11  16  0  1000  0  1000  
25  0.45  11  16  0  1000  0  1000  	2011/07/21 - 2012/04/17	271	4,986	2,555.00	-3,045.00	3.04%	50	52.00%	1.27	51.10	423.21	15.00	1.38	1.13	19.87%	25  0.45  11  16  0  1000  0  1000  
10  0.45  11  16  0  1000  0  1000  	2012/04/17 - 2013/01/04	262	4,986	4,965.00	-1,645.00	1.65%	52	61.54%	1.40	95.48	295.92	115.00	2.25	4.20	1.20%	10  0.45  11  16  0  1000  0  1000  
10  0.45  11  16  0  1000  0  1000  	2013/01/04 - 2013/09/17	256	4,986	4,235.00	-2,095.00	2.10%	60	66.67%	1.03	70.58	256.43	90.00	2.07	2.88	1.86%	10  0.45  11  16  0  1000  0  1000  
5  0.65  11  16  0  1000  0  1000  	2013/09/17 - 2014/06/06	262	4,986	4,490.00	-1,715.00	1.72%	60	58.33%	1.22	74.83	367.90	85.00	1.70	3.65	6.02%	5  0.65  11  16  0  1000  0  1000  
10  0.75  11  16  0  1000  0  1000  	2014/06/06 - 2015/02/24	263	4,986	40.00	-2,210.00	2.21%	50	60.00%	0.67	0.80	404.27	50.00	1.01	0.03	49.44%	10  0.75  11  16  0  1000  0  1000  
10  0.45  11  16  0  1000  0  1000  	2015/02/24 - 2015/11/05	254	4,986	3,550.00	-2,285.00	2.29%	43	51.16%	1.66	82.56	388.05	45.00	1.74	2.23	8.52%	10  0.45  11  16  0  1000  0  1000  
15  0.45  11  16  0  1000  0  1000  	2015/11/05 - 2016/07/22	260	4,986	8,480.00	-1,340.00	1.34%	57	73.68%	0.89	148.77	390.17	215.00	2.50	8.88	0.28%	15  0.45  11  16  0  1000  0  1000  
5  0.45  11  16  0  1000  0  1000  	2016/07/22 - 2017/04/10	262	4,986	3,050.00	-2,595.00	2.60%	61	59.02%	0.99	50.00	412.09	25.00	1.42	1.64	17.36%	5  0.45  11  16  0  1000  0  1000  
25  0.45  11  16  0  1000  0  1000  	2017/04/10 - 2017/12/27	261	4,986	-600.00	-3,120.00	3.12%	63	46.03%	1.10	-9.52	415.76	-60.00	0.94	-0.27	42.82%	25  0.45  11  16  0  1000  0  1000  
",oosCurve,testing,10/17/18 14:53,10/17/18 15:11,,,,1.5,1.5,5,5,,,,1,0,,BOS
2,54,837,4,@RTY.D,0,s_2.txt,s_2_oos.txt,11,15,min,1440,min,200,11/15/10,12/27/17,t,1,1,0,3,0,20,1.35,17,7,7,29,0,0,0,0,1000,0,1000,TSI,NATR:int Fract:double filter1_n1:int filter1_n2:int sl_switch:int stop_loss:int pt_switch:int profit_target:int,260,9/13/18,11/24/15,9/13/18,"10  1.65  6  5  0  1000  0  1000  	2010/11/15 - 2011/08/01	259	4,986	3,355.00	-1,815.00	1.81%	99	59.60%	0.93	33.89	275.09	70.00	1.37	2.61	11.16%	10  1.65  6  5  0  1000  0  1000  
10  1.65  6  5  0  1000  0  1000  	2011/08/01 - 2012/04/17	260	4,986	7,415.00	-2,345.00	2.35%	83	55.42%	1.47	89.34	428.03	35.00	1.83	4.44	3.04%	10  1.65  6  5  0  1000  0  1000  
10  1.65  8  6  0  1000  0  1000  	2012/04/17 - 2013/01/04	262	4,986	2,075.00	-2,890.00	2.89%	96	57.29%	0.89	21.61	332.10	47.50	1.19	1.00	26.26%	10  1.65  8  6  0  1000  0  1000  
10  1.65  4  5  0  1000  0  1000  	2013/01/04 - 2013/09/20	259	4,986	7,070.00	-2,120.00	2.12%	97	69.07%	0.97	72.89	246.04	105.00	2.16	4.70	0.22%	10  1.65  4  5  0  1000  0  1000  
15  1.45  9  10  0  1000  0  1000  	2013/09/20 - 2014/06/06	259	4,986	3,560.00	-3,850.00	3.85%	106	57.55%	0.94	33.58	377.33	35.00	1.28	1.30	18.08%	15  1.45  9  10  0  1000  0  1000  
25  1.65  4  9  0  1000  0  1000  	2014/06/06 - 2015/02/24	263	4,986	1,660.00	-3,160.00	3.16%	76	63.16%	0.68	21.84	395.01	62.50	1.17	0.73	31.56%	25  1.65  4  9  0  1000  0  1000  
20  1.55  10  9  0  1000  0  1000  	2015/02/24 - 2015/11/05	254	4,986	4,775.00	-1,995.00	2.00%	76	50.00%	1.54	62.83	388.80	22.50	1.54	3.44	8.15%	20  1.55  10  9  0  1000  0  1000  
20  1.55  10  9  0  1000  0  1000  	2015/11/05 - 2016/07/22	260	4,986	7,250.00	-2,935.00	2.94%	81	60.49%	1.10	89.51	421.44	120.00	1.69	3.47	2.98%	20  1.55  10  9  0  1000  0  1000  
20  1.55  10  10  0  1000  0  1000  	2016/07/22 - 2017/04/10	262	4,986	885.00	-3,600.00	3.60%	90	53.33%	0.93	9.83	401.29	20.00	1.07	0.34	40.84%	20  1.55  10  10  0  1000  0  1000  
30  1.25  10  5  0  1000  0  1000  	2017/04/10 - 2017/12/27	261	4,986	4,030.00	-2,905.00	2.90%	93	52.69%	1.22	43.33	372.95	25.00	1.36	1.94	13.27%	30  1.25  10  5  0  1000  0  1000  
",CA,done,10/17/18 13:51,10/17/18 14:23,,,,1.5,1.5,5,5,,,,0,0,,BOS
5,54,840,4,@RTY.D,1,s_5.txt,s_5_oos.txt,11,15,min,1440,min,200,11/9/10,12/27/17,t,1,1,0,3,0,55,1.5,14,16,12,29,0,0,0,0,1000,0,1000,TSI,NATR:int Fract:double filter1_n1:int filter1_n2:int sl_switch:int stop_loss:int pt_switch:int profit_target:int,260,9/13/18,11/27/15,9/13/18,"45  1.20  13  9  0  1000  0  1000  	2010/11/09 - 2011/07/21	254	4,986	3,335.00	-1,865.00	1.86%	67	64.18%	0.86	49.78	311.27	75.00	1.53	2.57	9.75%	45  1.20  13  9  0  1000  0  1000  
45  1.50  14  9  0  1000  0  1000  	2011/07/21 - 2012/04/17	271	4,986	1,170.00	-2,160.00	2.16%	56	51.79%	1.08	20.89	375.50	12.50	1.16	0.73	33.94%	45  1.50  14  9  0  1000  0  1000  
55  1.60  13  9  0  1000  0  1000  	2012/04/17 - 2013/01/04	262	4,986	4,505.00	-1,780.00	1.78%	65	63.08%	1.04	69.31	315.92	75.00	1.78	3.53	4.09%	55  1.60  13  9  0  1000  0  1000  
55  1.60  13  9  0  1000  0  1000  	2013/01/04 - 2013/09/20	259	4,986	5,075.00	-2,210.00	2.21%	73	67.12%	1.03	69.52	236.47	105.00	2.11	3.24	0.71%	55  1.60  13  9  0  1000  0  1000  
45  1.40  13  9  0  1000  0  1000  	2013/09/20 - 2014/06/06	259	4,986	2,520.00	-2,680.00	2.68%	68	57.35%	0.97	37.06	378.57	70.00	1.30	1.33	21.12%	45  1.40  13  9  0  1000  0  1000  
45  1.80  14  9  0  1000  0  1000  	2014/06/06 - 2015/02/24	263	4,986	-1,010.00	-3,320.00	3.32%	65	52.31%	0.81	-15.54	347.30	10.00	0.89	-0.42	35.98%	45  1.80  14  9  0  1000  0  1000  
45  1.80  13  9  0  1000  0  1000  	2015/02/24 - 2015/11/05	254	4,986	2,305.00	-1,490.00	1.49%	49	48.98%	1.46	47.04	346.57	-20.00	1.40	2.22	17.34%	45  1.80  13  9  0  1000  0  1000  
45  1.80  13  9  0  1000  0  1000  	2015/11/05 - 2016/07/22	260	4,986	5,465.00	-1,785.00	1.78%	65	58.46%	1.19	84.08	396.93	130.00	1.68	4.30	4.63%	45  1.80  13  9  0  1000  0  1000  
45  1.80  13  9  0  1000  0  1000  	2016/07/22 - 2017/04/10	262	4,986	830.00	-3,540.00	3.54%	70	51.43%	1.02	11.86	401.51	10.00	1.08	0.33	40.28%	45  1.80  13  9  0  1000  0  1000  
45  1.40  18  12  0  1000  0  1000  	2017/04/10 - 2017/12/27	261	4,986	-1,335.00	-3,745.00	3.75%	64	40.63%	1.23	-20.86	322.65	-72.50	0.84	-0.50	30.34%	45  1.40  18  12  0  1000  0  1000  
",CA,done,10/17/18 15:11,10/17/18 15:46,,,,1.5,1.5,5,5,,,,0,0,,BOS
17,54,856,4,@RTY.D,2,s_17.txt,s_17_oos.txt,11,15,min,1440,min,200,11/15/10,12/27/17,t,1,1,0,3,0,5,2.1,19,18,5,29,0,0,1,0,1000,0,1000,TSI,NATR:int Fract:double filter1_n1:int filter1_n2:int sl_switch:int stop_loss:int pt_switch:int profit_target:int,260,9/13/18,11/20/15,9/13/18,"10  1.80  19  6  0  1000  0  1000  	2010/11/15 - 2011/07/28	255	4,986	3,480.00	-1,975.00	1.98%	75	58.67%	1.08	46.40	275.00	75.00	1.53	2.52	7.41%	10  1.80  19  6  0  1000  0  1000  
10  1.80  18  6  0  1000  0  1000  	2011/07/28 - 2012/04/17	264	4,986	4,485.00	-3,045.00	3.04%	60	58.33%	1.12	74.75	463.84	62.50	1.56	2.04	10.84%	10  1.80  18  6  0  1000  0  1000  
5  2.40  16  2  0  1000  0  1000  	2012/04/17 - 2013/01/04	262	4,986	2,260.00	-2,485.00	2.48%	56	58.93%	0.99	40.36	297.48	65.00	1.42	1.27	15.72%	5  2.40  16  2  0  1000  0  1000  
10  1.80  15  4  0  1000  0  1000  	2013/01/04 - 2013/09/17	256	4,986	5,735.00	-2,180.00	2.18%	74	71.62%	0.86	77.50	262.30	100.00	2.18	3.75	0.66%	10  1.80  15  4  0  1000  0  1000  
15  1.80  15  4  0  1000  0  1000  	2013/09/17 - 2014/06/06	262	4,986	1,995.00	-3,365.00	3.37%	82	51.22%	1.12	24.33	399.06	15.00	1.18	0.83	29.12%	15  1.80  15  4  0  1000  0  1000  
15  1.80  16  8  0  1000  0  1000  	2014/06/06 - 2015/02/24	263	4,986	-275.00	-3,255.00	3.25%	59	52.54%	0.87	-4.66	404.35	20.00	0.97	-0.12	46.49%	15  1.80  16  8  0  1000  0  1000  
15  1.80  19  6  0  1000  0  1000  	2015/02/24 - 2015/11/05	254	4,986	3,050.00	-1,910.00	1.91%	53	56.60%	1.13	57.55	392.51	45.00	1.47	2.29	14.54%	15  1.80  19  6  0  1000  0  1000  
15  1.80  19  6  0  1000  0  1000  	2015/11/05 - 2016/07/22	260	4,986	5,765.00	-2,360.00	2.36%	66	63.64%	0.97	87.35	414.15	142.50	1.70	3.43	4.57%	15  1.80  19  6  0  1000  0  1000  
15  1.80  18  6  0  1000  0  1000  	2016/07/22 - 2017/04/06	258	4,986	1,870.00	-2,670.00	2.67%	74	56.76%	0.90	25.27	370.80	32.50	1.18	0.99	27.98%	15  1.80  18  6  0  1000  0  1000  
15  1.90  20  6  0  1000  0  1000  	2017/04/06 - 2017/12/27	265	4,986	1,895.00	-1,890.00	1.89%	72	45.83%	1.43	26.32	354.53	-27.50	1.21	1.38	26.54%	15  1.90  20  6  0  1000  0  1000  
",oosCurve,testing,10/17/18 22:04,10/17/18 22:40,,,,1.5,1.5,5,5,,,,1,0,,BOS
10,54,846,4,@RTY.D,3,s_10.txt,s_10_oos.txt,11,15,min,1440,min,200,11/15/10,12/29/17,t,1,1,0,3,0,40,1.5,12,18,3,29,0,0,0,0,1000,0,1000,TSI,NATR:int Fract:double filter1_n1:int filter1_n2:int sl_switch:int stop_loss:int pt_switch:int profit_target:int,260,9/15/18,11/24/15,9/15/18,"30  1.80  15  1  0  1000  0  1000  	2010/11/15 - 2011/08/01	259	4,986	2,555.00	-1,770.00	1.77%	87	58.62%	0.94	29.37	256.82	40.00	1.34	2.03	14.46%	30  1.80  15  1  0  1000  0  1000  
40  1.30  16  2  0  1000  0  1000  	2011/08/01 - 2012/04/17	260	4,986	4,060.00	-1,820.00	1.82%	63	58.73%	1.10	64.44	381.27	55.00	1.57	3.13	9.23%	40  1.30  16  2  0  1000  0  1000  
30  1.80  18  1  0  1000  0  1000  	2012/04/17 - 2013/01/04	262	4,986	3,480.00	-2,025.00	2.02%	80	61.25%	0.94	43.50	285.67	45.00	1.49	2.39	8.85%	30  1.80  18  1  0  1000  0  1000  
30  1.80  16  1  0  1000  0  1000  	2013/01/04 - 2013/09/20	259	4,986	6,560.00	-1,395.00	1.40%	88	70.45%	0.91	74.55	255.44	100.00	2.18	6.63	0.38%	30  1.80  16  1  0  1000  0  1000  
45  1.30  17  1  0  1000  0  1000  	2013/09/20 - 2014/06/06	259	4,986	2,490.00	-3,570.00	3.57%	88	59.09%	0.84	28.30	401.31	32.50	1.21	0.98	25.50%	45  1.30  17  1  0  1000  0  1000  
30  1.60  16  3  0  1000  0  1000  	2014/06/06 - 2015/02/24	263	4,986	-2,180.00	-4,670.00	4.67%	65	50.77%	0.75	-33.54	360.90	5.00	0.78	-0.65	22.82%	30  1.60  16  3  0  1000  0  1000  
40  1.60  20  3  0  1000  0  1000  	2015/02/24 - 2015/11/05	254	4,986	870.00	-1,940.00	1.94%	50	48.00%	1.22	17.40	357.65	-32.50	1.13	0.64	36.62%	40  1.60  20  3  0  1000  0  1000  
45  1.80  17  1  0  1000  0  1000  	2015/11/05 - 2016/07/22	260	4,986	5,085.00	-2,385.00	2.38%	77	58.44%	1.08	66.04	404.88	105.00	1.51	2.99	7.82%	45  1.80  17  1  0  1000  0  1000  
35  1.30  19  1  0  1000  0  1000  	2016/07/22 - 2017/04/10	262	4,986	2,850.00	-2,515.00	2.52%	87	56.32%	0.96	32.76	399.07	45.00	1.24	1.58	22.30%	35  1.30  19  1  0  1000  0  1000  
45  1.40  19  1  0  1000  0  1000  	2017/04/10 - 2017/12/29	263	4,986	3,140.00	-2,785.00	2.79%	85	49.41%	1.34	36.94	364.34	-5.00	1.31	1.56	17.63%	45  1.40  19  1  0  1000  0  1000  
",oosCurve,testing,10/17/18 18:11,10/17/18 18:36,,,,1.5,1.5,5,5,,,,1,0,,BOS
16,54,855,4,@RTY.D,1,s_16.txt,s_16_oos.txt,11,15,min,1440,min,200,11/15/10,12/27/17,t,1,1,0,5,0,30,2.1,6,8,0,29,0,0,1,0,1000,0,1000,TSI,NATR:int Fract:double filter1_n1:int sl_switch:int stop_loss:int pt_switch:int profit_target:int,261,9/14/18,11/21/15,9/14/18,"20  2  10  0  1000  0  1000  	2010/11/15 - 2011/07/28	255	4,986	1,805.00	-1,345.00	1.34%	62	54.84%	1.11	29.11	243.36	35.00	1.35	1.92	17.50%	20  2  10  0  1000  0  1000  
20  2  10  0  1000  0  1000  	2011/07/28 - 2012/04/17	264	4,986	5,535.00	-2,785.00	2.79%	48	58.33%	1.31	115.31	496.04	117.50	1.84	2.75	5.70%	20  2  10  0  1000  0  1000  
25  1.90  10  0  1000  0  1000  	2012/04/17 - 2013/01/04	262	4,986	2,970.00	-1,625.00	1.63%	48	68.75%	0.78	61.88	308.36	85.00	1.72	2.55	8.55%	25  1.90  10  0  1000  0  1000  
25  1.90  10  0  1000  0  1000  	2013/01/04 - 2013/09/17	256	4,986	4,540.00	-1,465.00	1.47%	64	64.06%	1.27	70.94	243.25	60.00	2.27	4.42	1.14%	25  1.90  10  0  1000  0  1000  
25  1.80  10  0  1000  0  1000  	2013/09/17 - 2014/06/06	262	4,986	2,445.00	-1,530.00	1.53%	58	62.07%	0.87	42.16	298.94	85.00	1.42	2.23	14.37%	25  1.80  10  0  1000  0  1000  
25  1.80  10  0  1000  0  1000  	2014/06/06 - 2015/02/24	263	4,986	-920.00	-3,225.00	3.23%	52	53.85%	0.76	-17.69	413.10	32.50	0.89	-0.40	37.94%	25  1.80  10  0  1000  0  1000  
35  2.10  11  0  1000  0  1000  	2015/02/24 - 2015/11/03	263	4,986	915.00	-3,565.00	3.56%	40	55.00%	0.95	22.88	386.53	82.50	1.16	0.36	35.51%	35  2.10  11  0  1000  0  1000  
25  1.80  10  0  1000  0  1000  	2015/11/03 - 2016/07/22	262	4,986	4,870.00	-1,800.00	1.80%	54	64.81%	1.04	90.19	360.58	137.50	1.91	3.77	3.58%	25  1.80  10  0  1000  0  1000  
25  2.30  7  0  1000  0  1000  	2016/07/22 - 2017/04/10	262	4,986	4,145.00	-1,420.00	1.42%	54	57.41%	1.38	76.76	320.33	42.50	1.87	4.07	4.20%	25  2.30  7  0  1000  0  1000  
35  2.20  7  0  1000  0  1000  	2017/04/10 - 2017/12/27	261	4,986	1,625.00	-2,930.00	2.93%	60	53.33%	1.05	27.08	410.15	15.00	1.21	0.78	30.55%	35  2.20  7  0  1000  0  1000  
",CA,done,10/17/18 21:55,10/17/18 22:04,,,,1.5,1.5,5,5,,,,0,0,,BOS
12,54,848,4,@RTY.D,0,s_12.txt,s_12_oos.txt,11,15,min,1440,min,200,11/15/10,12/27/17,t,3,1,0,5,0,40,2.4,19,6,5,29,0,0,1,0,1000,0,1000,TSI,NATR:int Fract:double filter1_n1:int filter1_n2:int sl_switch:int stop_loss:int pt_switch:int profit_target:int,259,9/12/18,11/26/15,9/12/18,"30  2.60  9  7  0  1000  0  1000  	2010/11/15 - 2011/08/02	260	4,986	3,945.00	-1,330.00	1.33%	74	58.11%	1.13	53.31	307.48	70.00	1.56	4.16	7.01%	30  2.60  9  7  0  1000  0  1000  
30  2.60  6  5  0  1000  0  1000  	2011/08/02 - 2012/04/17	259	4,986	4,665.00	-2,600.00	2.60%	48	60.42%	1.10	97.19	509.51	112.50	1.68	2.53	9.64%	30  2.60  6  5  0  1000  0  1000  
30  2.10  3  8  0  1000  0  1000  	2012/04/18 - 2013/01/04	261	4,986	1,410.00	-3,460.00	3.46%	67	58.21%	0.84	21.04	354.94	70.00	1.16	0.57	31.45%	30  2.10  3  8  0  1000  0  1000  
30  2.30  3  8  0  1000  0  1000  	2013/01/04 - 2013/09/17	256	4,986	5,185.00	-1,605.00	1.60%	73	67.12%	0.94	71.03	278.62	110.00	1.92	4.61	1.63%	30  2.30  3  8  0  1000  0  1000  
35  2.20  3  7  0  1000  0  1000  	2013/09/17 - 2014/06/06	262	4,986	3,755.00	-2,955.00	2.96%	67	58.21%	0.99	56.04	448.85	120.00	1.38	1.77	15.52%	35  2.20  3  7  0  1000  0  1000  
50  2.10  5  8  0  1000  0  1000  	2014/06/06 - 2015/02/13	252	4,986	-2,105.00	-3,650.00	3.65%	70	51.43%	0.79	-30.07	442.21	2.50	0.84	-0.84	28.56%	50  2.10  5  8  0  1000  0  1000  
50  2.10  9  4  0  1000  0  1000  	2015/02/24 - 2015/11/04	253	4,986	2,650.00	-2,985.00	2.98%	53	54.72%	1.09	50.00	460.82	90.00	1.32	1.28	21.66%	50  2.10  9  4  0  1000  0  1000  
45  2.10  5  6  0  1000  0  1000  	2015/11/04 - 2016/07/22	261	4,986	6,350.00	-1,850.00	1.85%	72	63.89%	0.94	88.19	414.17	172.50	1.67	4.80	3.75%	45  2.10  5  6  0  1000  0  1000  
45  2.10  6  5  0  1000  0  1000  	2016/07/22 - 2017/04/10	262	4,986	875.00	-3,620.00	3.62%	75	52.00%	0.99	11.67	446.76	5.00	1.08	0.34	41.09%	45  2.10  6  5  0  1000  0  1000  
